zid,zid_attr,id,id_attr,building_name,name,name_read,name_read_through,name_initial_code,phone_number,post_code,address_code,address_code1,address_code2,address_code3,address_code4,address_code5,address_detail_code1,address_detail_code2,address,building_type,endearing_name_type,language_code,entrance_point/0/0,entrance_point/0/1,arrival_point/0/0,arrival_point/0/1,genre_code,main_genre_name,all_genre_name,position/0,position/1,distance,entrance_point,arrival_point,entrance_point/1/0,entrance_point/1/1,arrival_point/1/0,arrival_point/1/1,arrival_point/2/0,arrival_point/2/1,entrance_point/2/0,entrance_point/2/1,arrival_point/3/0,arrival_point/3/1
1751045398446956520,1751044876608430106,0001751045398446956520,0001751044876608430106,,MGパーキング上通,,エムジーパーキングカミトオリ,99,,,431010160000000500014,JPN,43,101,016,000,00005,00014,熊本県熊本市中央区上通町5-46,7,7,ja,130.7116468641,32.8037559679,130.7117803277,32.8037291124,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.7116596137,32.8038606771,,,,,,,,,,,,,
1752009670144325983,1749946464492483386,0001752009670144325983,0001749946464492483386,,三井のリパーク熊本水道町第3駐車場,,ミツイノリパーククマモトスイドウチョウダイサンチュウシャジョウ,99,,,431010590000000900004,JPN,43,101,059,000,00009,00004,熊本県熊本市中央区水道町9-20,7,7,ja,130.7146400282,32.8025198025,130.7146815321,32.8024880642,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.71456977,32.8025889757,,,,,,,,,,,,,
306408065828160065,306407543989637567,0000306408065828160065,0000306407543989637567,,コスギパーキング上通駐車場,,コスギパーキングカミトオリチュウシャジョウ,99,,,431010590000000300005,JPN,43,101,059,000,00003,00005,熊本県熊本市中央区水道町3-21,7,7,ja,130.7134638129,32.8042428928,130.7135538737,32.8044213867,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.713515625,32.804347602,,,,,,,,,,,,,
306408065828160066,306407543989637568,0000306408065828160066,0000306407543989637568,,内坪井コインパーキング,,ウチツボイコインパーキング,99,,,431010950000000300001,JPN,43,101,095,000,00003,00001,熊本県熊本市中央区南坪井町3-1,7,7,ja,130.7132061089,32.806968316,130.7132028537,32.8069566515,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.713218316,32.8070117188,,,,,,,,,,,,,
306408065828160073,1750483026166586522,0000306408065828160073,0001750483026166586522,,パスート24城東町コイン駐車場,,パスートニジュウヨンジョウトウマチコインチュウシャジョウ,99,,,431010510000000500014,JPN,43,101,051,000,00005,00014,熊本県熊本市中央区城東町5-38,7,7,ja,130.711233724,32.8065654839,130.7113891602,32.8070198568,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.7113685438,32.8068410916,,,,,,,,,,,,,
306408065828160074,306407543989637576,0000306408065828160074,0000306407543989637576,,KAWATAパーキング,,カワタパーキング,99,,,431010950000000200005,JPN,43,101,095,000,00002,00005,熊本県熊本市中央区南坪井町2-17,7,7,ja,130.7135601128,32.8065112305,130.7135544162,32.8064892578,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.7135343424,32.8066042752,,,,,,,,,,,,,
1747899695679785892,1749778239213034852,0001747899695679785892,0001749778239213034852,,コスギパーキング上通駐車場,,コスギパーキングカミトオリチュウシャジョウ,99,092-461-8359,,431010590000000300005,JPN,43,101,059,000,00003,00005,熊本県熊本市中央区水道町3-21,7,7,ja,130.7135742188,32.804313151,130.7137556966,32.8042941623,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.713515625,32.804347602,,,,130.7135609266,32.8044053819,130.7135671658,32.8044178602,,,,,,
1749697391553952907,1751183415073308784,0001749697391553952907,0001751183415073308784,ホテルウィングインターナショナルセレクト熊本,セブンイレブン熊本水道町店,,セブンイレブンクマモトスイドウチョウテン,99,096-326-6050,,431010590000000200004,JPN,43,101,059,000,00002,00004,熊本県熊本市中央区水道町2-13,1,1,ja,130.7133024089,32.8036490885,130.7134594727,32.803562283,00140:0014000180; 00140:0014000180; ,0014000180:コンビニ,買い物;コンビニ;,130.7131833225,32.8037014431,,,,,,,,,,,,,
1751554466693404132,1752871165421951358,0001751554466693404132,0001752871165421951358,FOURDEER 水道町ビル,ローソン熊本水道町北店,,ローソンクマモトスイドウチョウキタテン,99,096-359-0775,860-0844,4310105900000010,JPN,43,101,059,000,00010,,熊本県熊本市中央区水道町10,1,1,ja,130.713757053,32.8033650716,130.7137310113,32.8033154297,00140:0014000180; 00140:0014000180; ,0014000180:コンビニ,買い物;コンビニ;,130.7138197157,32.8034261068,,,,130.7136699761,32.8034605577,130.7135677083,32.803496365,,,,,,
1751045398446956519,1751044876608430105,0001751045398446956519,0001751044876608430105,,タイムズ上乃裏駐車場,,タイムズカミノウラチュウシャジョウ,99,,,431010950000000300006,JPN,43,101,095,000,00003,00006,熊本県熊本市中央区南坪井町3-17,7,7,ja,130.7136707899,32.8074462891,130.7136751302,32.8074747721,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.7135750326,32.8071633572,,,,,,,,,,,,,
309353651841852649,310150281570635329,0000309353651841852649,0000310150281570635329,ドトールコーヒーコーヒーショップ熊本上通り店,ドトールコーヒーショップ熊本上通り店,,ドトールコーヒーショップクマモトカミトオリテン,99,096-312-3450,860-0845,431010160000000400009,JPN,43,101,016,000,00004,00009,熊本県熊本市中央区上通町4-18,3,1,ja,130.7107248264,32.8040630425,130.7104543728,32.8030501302,00240:0024000140; 00240:0024000140; ,0024000140:その他グルメ,グルメ;その他グルメ;,130.7105973307,32.8040958659,,,,130.7105932617,32.8040719944,130.7109103733,32.8045694987,,,130.710612793,32.8041167535,,
309353651841852681,1752291722794296422,0000309353651841852681,0001752291722794296422,甘味処 鎌倉,甘味処 鎌倉,,,99,,860-0845,431010160000000200008,JPN,43,101,016,000,00002,00008,熊本県熊本市中央区上通町2-8,3,7,ja,130.710749783,32.8038058811,130.7109103733,32.8045694987,00240:0024000140; ,0024000140:その他グルメ,グルメ;その他グルメ;,130.7108865017,32.8037679036,,,,,,,,,,,,,
309353651841852685,309096949431283801,0000309353651841852685,0000309096949431283801,金龍堂まるぶん店,(株)金龍堂まるぶん店,,キンリュウドウマルブンテン,99,096-356-4733,860-0845,431010160000000500001,JPN,43,101,016,000,00005,00001,熊本県熊本市中央区上通町5-1,3,1,ja,130.711059299,32.8039588759,130.7104543728,32.8030501302,00140:0014000240; ,0014000240:本屋,買い物;本屋;,130.7113102214,32.804125434,,,,130.7109375,32.8040299479,130.7109103733,32.8045694987,,,,,,
309353651841852781,310150281570636048,0000309353651841852781,0000310150281570636048,熊本城東郵便局,熊本城東郵便局,,クマモトジョウトウユウビンキョク,99,096-353-6478,860-0846,431010510000000100001,JPN,43,101,051,000,00001,00001,熊本県熊本市中央区城東町1-1,3,1,ja,130.7090380859,32.8040662977,130.7089686415,32.8039729818,00170:0017000130; ,0017000130:郵便局,金融機関;郵便局;,130.7091115994,32.8041224501,,,,130.7090193685,32.8040798611,130.7088772244,32.8040399848,130.7093801541,32.804246148,130.7092483181,32.8041902669,,
309353651841852810,310150281570636287,0000309353651841852810,0000310150281570636287,熊本ホテルキャッスル,熊本ホテルキャッスル,,クマモトホテルキャッスル,99,096-326-3311,860-0846,431010510000000400001,JPN,43,101,051,000,00004,00001,熊本県熊本市中央区城東町4-2,3,1,ja,130.709542372,32.8051931424,130.7092504883,32.8052926975,00130:0013000110; ,0013000110:ホテル,宿泊;ホテル;,130.7098798286,32.8050816515,,,,130.7095041233,32.8052826606,130.7092862956,32.8053304036,130.7092073568,32.8053339301,,,130.7092431641,32.805371365
309353651841852846,310150281570636434,0000309353651841852846,0000310150281570636434,熊本大学教育学部附属幼稚園,熊本大学教育学部附属幼稚園,,クマモトダイガクキョウイクガクブフゾクヨウチエン,99,096-352-3483,860-0846,431010510000000500036,JPN,43,101,051,000,00005,00036,熊本県熊本市中央区城東町5-9,3,1,ja,130.710352105,32.8065904405,130.7101711697,32.8065896267,00250:0025000170; ,0025000170:幼稚園・保育園,学校;幼稚園・保育園;,130.7105718316,32.8066129557,,,,130.7103523763,32.8066042752,130.7102178277,32.8065901693,,,,,,
309353651841852847,310150281570636436,0000309353651841852847,0000310150281570636436,アークホテル熊本城前,アークホテル熊本城前,,アークホテルクマモトジョウマエ,99,096-351-2222,860-0846,431010510000000500002,JPN,43,101,051,000,00005,00002,熊本県熊本市中央区城東町5-16,3,1,ja,130.7102368164,32.8069360352,130.7101220703,32.8068760851,00130:0013000110; ,0013000110:ホテル,宿泊;ホテル;,130.7104456923,32.8070258247,,,,130.7102473958,32.8069452582,130.7101635742,32.8068986003,,,,,,
309353651841852865,1751110847305963869,0000309353651841852865,0001751110847305963869,オークスパーキング,オークスパーキング,,オークスパーキング,99,096-356-7362,860-0845,431010160000000600011,JPN,43,101,016,000,00006,00011,熊本県熊本市中央区上通町6-8,3,1,ja,130.7107899306,32.805164388,130.7105371094,32.8051622179,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.710820855,32.8051413303,,,,130.7107969835,32.8051828342,130.7105750868,32.8052655707,,,,,,
309353651841852866,310150281570636517,0000309353651841852866,0000310150281570636517,ホテルオークス,ホテルオークス,,ホテルオークス,99,096-322-1711,860-0845,431010160000000600011,JPN,43,101,016,000,00006,00011,熊本県熊本市中央区上通町6-8,3,1,ja,130.7106925456,32.8053344727,130.7106141493,32.8053719076,00130:0013000110; ,0013000110:ホテル,宿泊;ホテル;,130.71074273,32.8053504774,,,,130.7106958008,32.8053447808,,,,,,,,
309353651841852883,1749778239213034830,0000309353651841852883,0001749778239213034830,グランガーデン熊本ビル立体駐車場,グランガーデン熊本ビル立体駐車場,,グランガーデンクマモトビルリッタイチュウシャジョウ,99,096-323-5467,860-0846,431010510000000500004,JPN,43,101,051,000,00005,00004,熊本県熊本市中央区城東町5-26,3,1,ja,130.7105007595,32.8058490668,130.7102585178,32.8056890191,00110:0011000110; ,0011000110:駐車場,車・交通;駐車場;,130.7105881076,32.8058992513,,,,130.7104975043,32.8058517795,,,,,,,,
309353651841853004,309096949431284103,0000309353651841853004,0000309096949431284103,熊本県婦人会館,熊本県婦人会館,,,99,,860-0844,431010590000001400004,JPN,43,101,059,000,00014,00004,熊本県熊本市中央区水道町14-21,3,7,ja,130.715113661,32.8043907335,130.7151236979,32.8044373915,00220:0022000160; ,0022000160:ホール・会館,文化施設;ホール・会館;,130.7150751411,32.8042936198,,,,,,,,,,,,,
309353651841853062,309096949431284392,0000309353651841853062,0000309096949431284392,メルパルク熊本,メルパルク熊本,,メルパルククマモト,99,096-355-6311,860-0844,431010590000001400001,JPN,43,101,059,000,00014,00001,熊本県熊本市中央区水道町14-1,3,1,ja,130.7148388672,32.8034285482,130.7149796549,32.803374566,00220:0022000160; ,0022000160:ホール・会館,文化施設;ホール・会館;,130.7147111003,32.8035316298,,,,130.7148448351,32.8034450955,,,,,,,,
309353651841853075,309096949431284437,0000309353651841853075,0000309096949431284437,カトリック手取教会,カトリック手取教会,,,99,,860-0845,431010160000000300008,JPN,43,101,016,000,00003,00008,熊本県熊本市中央区上通町3-34,3,7,ja,130.7118375651,32.8031125217,130.7116438802,32.8027172852,00220:0022000170; ,0022000170:その他文化施設,文化施設;その他文化施設;,130.711914605,32.8032278103,,,,,,,,,,,,,
309353651841853107,309096949431284695,0000309353651841853107,0000309096949431284695,デイリーヤマザキ熊本水道町店,デイリーヤマザキ熊本水道町店,,デイリーヤマザキクマモトスイドウチョウテン,99,096-359-8880,860-0844,431010590000000100007,JPN,43,101,059,000,00001,00007,熊本県熊本市中央区水道町1-21,3,1,ja,130.7125965712,32.8025528971,130.712569987,32.8024584961,00140:0014000180; 00140:0014000180; ,0014000180:コンビニ,買い物;コンビニ;,130.7126367188,32.8026605903,,,,130.7125824653,32.8025566949,130.7125113932,32.8024747721,,,,,,
309353651841853118,309096949431284716,0000309353651841853118,0000309096949431284716,東横イン熊本城通町筋,東横イン熊本城通町筋,,トウヨコインクマモトジョウトオリチョウスジ,99,096-325-1045,860-0844,431010590000000100001,JPN,43,101,059,000,00001,00001,熊本県熊本市中央区水道町1-1,3,1,ja,130.7124332682,32.802613661,130.7124018012,32.8025054253,00130:0013000130; ,0013000130:ビジネスホテル,宿泊;ビジネスホテル;,130.7124858941,32.8027308485,,,,130.7124240451,32.8026161024,,,,,,,,
309353651841853138,309096949431284911,0000309353651841853138,0000309096949431284911,熊本和数奇司館,熊本和数奇司館,,クマモトワスキツカサカン,99,096-352-5101,860-0845,431010160000000700016,JPN,43,101,016,000,00007,00016,熊本県熊本市中央区上通町7-35,3,1,ja,130.7115028212,32.8044634332,130.7114694553,32.8044184028,00130:0013000120; ,0013000120:旅館,宿泊;旅館;,130.7115676541,32.8046657986,,,,130.7114860026,32.8044680447,,,,,,,,
309353651841853222,309096949431285278,0000309353651841853222,0000309096949431285278,松藤旅館,松藤旅館,,マツフジリョカン,99,096-356-8117,860-0845,431010160000000700007,JPN,43,101,016,000,00007,00007,熊本県熊本市中央区上通町7-16,3,1,ja,130.7119740126,32.8052335612,130.7119780816,32.8052490234,00130:0013000120; ,0013000120:旅館,宿泊;旅館;,130.7119561089,32.8051925998,,,,130.711965332,32.8052354601,,,,,,,,
309353651841853258,309096949431285514,0000309353651841853258,0000309096949431285514,㈲舒文堂河島書店,舒文堂河島書店,,ジョブンドウカワシマショテン,99,096-352-1701,860-0845,431010160000001100005,JPN,43,101,016,000,00011,00005,熊本県熊本市中央区上通町11-2,3,1,ja,130.7117127821,32.8064735243,130.7116628689,32.8065071615,00140:0014000240; ,0014000240:本屋,買い物;本屋;,130.711777615,32.8064792209,,,,130.711714681,32.8064789497,,,,,,,,
309353651841853313,309096949431285697,0000309353651841853313,0000309096949431285697,日本キリスト教団熊本草葉町教会,日本キリスト教団熊本草葉町教会,,,99,,860-0843,431010240000000100002,JPN,43,101,024,000,00001,00002,熊本県熊本市中央区草葉町1-15,3,7,ja,130.7134421115,32.8053613281,130.7134578451,32.8054231771,00220:0022000170; ,0022000170:その他文化施設,文化施設;その他文化施設;,130.7134122721,32.8052479384,,,,,,,,,,,,,
309353651841853388,1748357670190038337,0000309353651841853388,0001748357670190038337,トリマルカフェ,トリマルカフェ,,,99,,860-0848,431010950000000100015,JPN,43,101,095,000,00001,00015,熊本県熊本市中央区南坪井町1-32,3,7,ja,130.712140842,32.8068600803,130.7121362305,32.8068408203,00240:0024000140; ,0024000140:その他グルメ,グルメ;その他グルメ;,130.7121554905,32.8068766276,,,,,,,,,,,,,
309353651841853424,1752291722794296604,0000309353651841853424,0001752291722794296604,CIAO,CIAO,,,99,,860-0843,431010240000000200008,JPN,43,101,024,000,00002,00008,熊本県熊本市中央区草葉町2-25,3,7,ja,130.7137188043,32.8054163954,130.7137055122,32.8053626845,00240:0024000140; ,0024000140:その他グルメ,グルメ;その他グルメ;,130.7137424045,32.8054861111,,,,,,,,,,,,,
309353651841853431,310146983035701302,0000309353651841853431,0000310146983035701302,旅館みやこ,みやこ旅館,,ミヤコリョカン,99,096-352-7977,860-0847,431010170000000100015,JPN,43,101,017,000,00001,00015,熊本県熊本市中央区上林町1-35,3,1,ja,130.7110538737,32.807121582,130.7110487196,32.8071028646,00130:0013000120; ,0013000120:旅館,宿泊;旅館;,130.7110894097,32.8072138129,,,,130.711047092,32.8071232096,,,,,,,,
309353651841853507,309096949431286552,0000309353651841853507,0000309096949431286552,熊本県熊本中央警察署,熊本中央警察署,,クマモトチュウオウケイサツショ,99,096-323-0110,860-0843,431010240000000500002,JPN,43,101,024,000,00005,00002,熊本県熊本市中央区草葉町5-13,3,1,ja,130.7156141493,32.8059095595,130.7156296115,32.8059714084,00160:0016000130; ,0016000130:警察,病院・役所;警察;,130.7155566406,32.8057779948,,,,130.7152926975,32.8059597439,130.7150737847,32.8061027018,,,,,,
309353651841853546,309096949431286847,0000309353651841853546,0000309096949431286847,城下旅館,城下旅館,,ジョウカリョカン,99,096-352-9391,860-0845,431010160000001100006,JPN,43,101,016,000,00011,00006,熊本県熊本市中央区上通町11-20,3,1,ja,130.7127292209,32.8062822808,130.7127498372,32.8062719727,00130:0013000120; ,0013000120:旅館,宿泊;旅館;,130.7126890734,32.8062890625,,,,130.712730306,32.8062841797,,,,,,,,
309353651841859455,310056823082229654,0000309353651841859455,0000310056823082229654,熊本信愛女学院高等学校中学校,私立熊本信愛女学院高校,,シリツクマモトシンアイジョガクインコウコウ,99,096-354-5355,860-0847,431010170000000300001,JPN,43,101,017,000,00003,00001,熊本県熊本市中央区上林町3-18,3,1,ja,130.7112179905,32.8083672418,130.710945638,32.8087291124,00250:0025000140; ,0025000140:高校,学校;高校;,130.7111013455,32.8082720269,,,,130.7110929362,32.8083789063,130.7108911133,32.8087394206,,,,,,
309353651841860117,310056823082231072,0000309353651841860117,0000310056823082231072,学校法人熊本信愛女学院幼稚園,熊本信愛女学院幼稚園,,クマモトシンアイジョガクインヨウチエン,99,096-352-9078,860-0847,431010170000000200003,JPN,43,101,017,000,00002,00003,熊本県熊本市中央区上林町2-20,3,1,ja,130.7099972873,32.8086300998,130.7099243164,32.8086271159,00250:0025000170; ,0025000170:幼稚園・保育園,学校;幼稚園・保育園;,130.7102067057,32.8086550564,,,,130.7100585938,32.8087242296,130.709854872,32.8086458333,130.7099682617,32.8087920464,,,130.7098988173,32.8088107639
309353651841861219,310146983035703816,0000309353651841861219,0000310146983035703816,末日聖徒イエス・キリスト教会,末日聖徒イエス・キリスト教会,,,99,,860-0848,431010950000001000008,JPN,43,101,095,000,00010,00008,熊本県熊本市中央区南坪井町10-3,3,7,ja,130.7141701931,32.8078477648,130.7141311306,32.8078575304,00220:0022000170; ,0022000170:その他文化施設,文化施設;その他文化施設;,130.7142778863,32.807839898,,,,,,,,,,,,,
309353651841861323,310146983035704365,0000309353651841861323,0000310146983035704365,学校法人九州美容専門学校,九州美容専門学校,,キュウシュウビヨウセンモンガッコウ,99,096-326-2288,860-0848,431010950000001000007,JPN,43,101,095,000,00010,00007,熊本県熊本市中央区南坪井町10-28,3,1,ja,130.7145600043,32.8077501085,130.7147032335,32.8077376302,00250:0025000200; ,0025000200:その他学校,学校;その他学校;,130.7144710286,32.8077574327,,,,130.7145613607,32.8077558051,,,,,,,,
309353651841861396,310146983035704754,0000309353651841861396,0000310146983035704754,熊本第一信用金庫上通支店,熊本第一信用金庫上通支店,,クマモトダイイチシンヨウキンコカミトオリシテン,99,096-356-6000,860-0848,431010950000000500018,JPN,43,101,095,000,00005,00018,熊本県熊本市中央区南坪井町5-5,3,1,ja,130.7121880425,32.8079554579,130.7121221246,32.8079858398,00170:0017000110; ,0017000110:銀行,金融機関;銀行;,130.7123111979,32.8079429796,,,,130.7121907552,32.8079722765,,,,,,,,
309353651841861397,1751969565887269321,0000309353651841861397,0001751969565887269321,並木坂デンタルクリニック,並木坂デンタルクリニック,,,99,,860-0848,431010950000000500006,JPN,43,101,095,000,00005,00006,熊本県熊本市中央区南坪井町5-19,3,7,ja,130.7121614583,32.8077286784,130.7120703125,32.807746582,00160:0016000110; ,0016000110:病院,病院・役所;病院;,130.7122998047,32.8076912435,,,,,,,,,,,,,
1749697391553952865,1749696875352570998,0001749697391553952865,0001749696875352570998,アンドコンフィホテル熊本城ビュー,アンドコンフィホテル熊本城ビュー,,アンドコンフィホテルクマモトジョウビュー,99,096-311-7070,860-0846,431010510000000500007,JPN,43,101,051,000,00005,00007,熊本県熊本市中央区城東町5-3,3,1,ja,130.7100279405,32.8060384115,130.7099367947,32.8060723199,00130:0013000130; ,0013000130:ビジネスホテル,宿泊;ビジネスホテル;,130.7101372613,32.806062283,,,,130.7100428602,32.8060655382,130.7099007161,32.8061024306,,,,,,
1749697391553952907,1751207604329119926,0001749697391553952907,0001751207604329119926,ホテルウィングインターナショナルセレクト熊本,ホテルウィングインターナショナルセレクト熊本,,ホテルウィングインターナショナルセレクトクマモト,99,096-325-1000,860-0844,431010590000000200004,JPN,43,101,059,000,00002,00004,熊本県熊本市中央区水道町2-13,3,1,ja,130.7132969835,32.8036341688,130.7134594727,32.803562283,00130:0013000130; ,0013000130:ビジネスホテル,宿泊;ビジネスホテル;,130.7131833225,32.8037014431,,,,130.7133034939,32.8036518012,,,,,,,,
